IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 2 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s], PIV,Ch17(193.0mm),Ch18(383.0mm),Ch19(403.0mm),Ch20(423.0mm),Ch21(443.0mm),Ch22(463.0mm),Ch23(483.0mm),Ch24(503.0mm),Ch25(523.0mm),Ch26(543.0mm),Ch27(563.0mm),Ch28(583.0mm),Ch29(363.0mm),Ch30(0.0mm),Ch31(0.0mm),Ch32(0.0mm),Kulite
1.44000,0.00000,0.99931,0.99921,0.99943,0.99932,0.99930,0.99932,0.99916,0.99929,0.99938,0.99947,0.99940,0.99943,0.99948,0.99953,0.99948,0.99945,0.00000
1.45000,0.00000,0.99941,0.99937,0.99932,0.99948,0.99930,0.99947,0.99921,0.99919,0.99943,0.99936,0.99950,0.99948,0.99943,0.99953,0.99938,0.99955,0.00000
1.46000,0.00000,0.99936,0.99927,0.99938,0.99932,0.99930,0.99947,0.99932,0.99934,0.99943,0.99936,0.99945,0.99948,0.99938,0.99953,0.99958,0.99945,0.00000
1.47000,0.00000,0.99946,0.99937,0.99927,0.99948,0.99935,0.99947,0.99937,0.99929,0.99938,0.99952,0.99940,0.99948,0.99943,0.99953,0.99948,0.99955,0.00000
1.48000,0.00000,0.99936,0.99932,0.99938,0.99948,0.99930,0.99937,0.99932,0.99929,0.99943,0.99942,0.99950,0.99943,0.99948,0.99948,0.99943,0.99945,0.00000
1.49000,0.00000,0.99931,0.99921,0.99932,0.99932,0.99930,0.99942,0.99926,0.99934,0.99938,0.99942,0.99945,0.99943,0.99959,0.99942,0.99948,0.99955,0.00000
1.50000,0.00000,0.99941,0.99932,0.99922,0.99942,0.99930,0.99937,0.99937,0.99919,0.99938,0.99942,0.99935,0.99948,0.99938,0.99968,0.99938,0.99955,0.00000
1.51000,0.00000,0.99941,0.99932,0.99932,0.99948,0.99935,0.99932,0.99942,0.99924,0.99943,0.99942,0.99940,0.99948,0.99938,0.99958,0.99938,0.99961,0.00000
1.52000,0.00000,0.99936,0.99937,0.99938,0.99942,0.99930,0.99937,0.99937,0.99919,0.99954,0.99947,0.99940,0.99953,0.99938,0.99953,0.99938,0.99950,0.00000
1.53000,0.00000,0.99946,0.99937,0.99932,0.99953,0.99920,0.99952,0.99921,0.99929,0.99943,0.99942,0.99950,0.99943,0.99948,0.99953,0.99958,0.99955,0.00000
1.54000,0.00000,0.99951,0.99932,0.99932,0.99927,0.99946,0.99937,0.99942,0.99929,0.99938,0.99942,0.99935,0.99953,0.99943,0.99953,0.99953,0.99950,0.00000
1.55000,0.00000,0.99946,0.99937,0.99938,0.99948,0.99946,0.99942,0.99937,0.99924,0.99949,0.99942,0.99940,0.99953,0.99953,0.99953,0.99943,0.99945,0.00000
1.56000,0.00000,0.99946,0.99927,0.99948,0.99948,0.99941,0.99958,0.99937,0.99940,0.99938,0.99942,0.99940,0.99953,0.99943,0.99958,0.99943,0.99961,0.00000
1.57000,0.00000,0.99957,0.99948,0.99943,0.99953,0.99951,0.99942,0.99932,0.99929,0.99959,0.99936,0.99945,0.99948,0.99948,0.99942,0.99943,0.99950,0.00000
1.58000,0.00000,0.99992,0.99953,0.99980,0.99958,0.99978,0.99973,0.99937,0.99950,0.99949,0.99957,0.99966,0.99972,0.99974,0.99942,0.99938,0.99950,0.00000
1.59000,0.00000,1.00109,1.00037,1.00075,1.00029,1.00077,1.00061,0.99947,0.99971,0.99991,0.99978,1.00011,1.00054,1.00026,0.99948,0.99943,0.99934,0.00000
1.60000,0.00000,1.00251,1.00148,1.00218,1.00145,1.00230,1.00164,1.00018,1.00034,1.00049,1.00049,1.00112,1.00175,1.00129,0.99942,0.99953,0.99955,0.00000
1.61000,0.00000,1.00347,1.00243,1.00308,1.00262,1.00298,1.00278,1.00075,1.00118,1.00140,1.00137,1.00214,1.00281,1.00233,0.99953,0.99953,0.99961,0.00000
1.62000,0.00000,1.00241,1.00253,1.00245,1.00262,1.00225,1.00237,1.00131,1.00170,1.00187,1.00188,1.00254,1.00257,1.00248,0.99953,0.99943,0.99961,0.00000
1.63000,0.00000,1.00134,1.00164,1.00144,1.00181,1.00130,1.00159,1.00121,1.00176,1.00182,1.00193,1.00188,1.00160,1.00197,0.99953,0.99938,0.99940,0.00000
1.64000,0.00000,1.00012,1.00080,1.00028,1.00095,1.00035,1.00040,1.00121,1.00118,1.00140,1.00142,1.00117,1.00069,1.00124,0.99937,0.99943,0.99950,0.00000
1.65000,0.00000,0.99916,0.99964,0.99916,0.99942,0.99920,0.99942,1.00075,1.00066,1.00087,1.00060,1.00016,0.99924,1.00000,0.99953,0.99948,0.99961,0.00000
1.66000,0.00000,0.99733,0.99848,0.99779,0.99831,0.99778,0.99844,1.00008,0.99966,0.99981,0.99978,0.99890,0.99837,0.99891,0.99942,0.99948,0.99950,0.00000
1.67000,0.00000,0.99748,0.99763,0.99752,0.99730,0.99767,0.99751,0.99937,0.99877,0.99890,0.99885,0.99809,0.99760,0.99798,0.99953,0.99928,0.99966,0.00000
1.68000,0.00000,0.99875,0.99842,0.99837,0.99841,0.99841,0.99844,0.99901,0.99872,0.99864,0.99864,0.99834,0.99851,0.99829,0.99948,0.99943,0.99950,0.00000
1.69000,0.00000,0.99967,0.99911,0.99969,0.99912,1.00009,0.99952,0.99916,0.99887,0.99906,0.99890,0.99940,0.99967,0.99902,0.99953,0.99948,0.99950,0.00000
1.70000,0.00000,1.00170,1.00074,1.00112,1.00079,1.00072,1.00102,0.99957,0.99955,0.99970,0.99967,1.00021,1.00117,1.00067,0.99953,0.99943,0.99955,0.00000
1.71000,0.00000,1.00038,1.00064,1.00086,1.00079,1.00104,1.00061,0.99983,0.99987,1.00034,1.00008,1.00092,1.00078,1.00052,0.99963,0.99943,0.99945,0.00000
1.72000,0.00000,1.00170,1.00111,1.00112,1.00105,1.00083,1.00102,1.00018,1.00029,1.00039,1.00029,1.00067,1.00117,1.00098,0.99948,0.99953,0.99940,0.00000
1.73000,0.00000,0.99967,1.00043,1.00012,1.00019,1.00041,1.00035,1.00008,1.00008,1.00049,1.00024,1.00026,1.00035,1.00031,0.99958,0.99943,0.99955,0.00000
1.74000,0.00000,0.99951,0.99969,0.99916,0.99953,0.99883,0.99947,0.99983,0.99976,1.00007,0.99993,0.99966,0.99953,0.99974,0.99958,0.99948,0.99955,0.00000
1.75000,0.00000,0.99799,0.99869,0.99816,0.99826,0.99841,0.99839,0.99967,0.99934,0.99970,0.99942,0.99885,0.99818,0.99881,0.99958,0.99938,0.99940,0.00000
1.76000,0.00000,0.99794,0.99827,0.99826,0.99821,0.99851,0.99813,0.99921,0.99898,0.99906,0.99921,0.99885,0.99813,0.99881,0.99953,0.99948,0.99950,0.00000
1.77000,0.00000,0.99891,0.99874,0.99895,0.99856,0.99893,0.99895,0.99906,0.99887,0.99885,0.99895,0.99864,0.99900,0.99865,0.99958,0.99953,0.99950,0.00000
1.78000,0.00000,1.00033,0.99953,0.99954,0.99978,0.99935,0.99958,0.99916,0.99929,0.99938,0.99942,0.99981,0.99982,0.99953,0.99953,0.99953,0.99961,0.00000
1.79000,0.00000,1.00022,0.99995,1.00001,1.00064,1.00004,1.00009,0.99942,0.99982,0.99975,0.99993,1.00047,1.00073,1.00026,0.99953,0.99953,0.99955,0.00000
1.80000,0.00000,1.00230,1.00116,1.00197,1.00084,1.00214,1.00159,0.99988,1.00008,1.00028,1.00008,1.00072,1.00122,1.00078,0.99948,0.99938,0.99950,0.00000
1.81000,0.00000,1.00159,1.00116,1.00155,1.00095,1.00162,1.00154,1.00018,1.00039,1.00044,1.00049,1.00062,1.00117,1.00109,0.99953,0.99958,0.99945,0.00000
1.82000,0.00000,1.00028,1.00053,1.00044,1.00019,1.00020,1.00066,1.00013,1.00039,1.00060,1.00039,1.00036,1.00035,1.00047,0.99958,0.99938,0.99950,0.00000
1.83000,0.00000,0.99880,0.99953,0.99869,0.99953,0.99867,0.99890,1.00008,1.00008,1.00012,1.00019,0.99996,0.99919,0.99995,0.99968,0.99958,0.99945,0.00000
1.84000,0.00000,0.99804,0.99890,0.99821,0.99897,0.99825,0.99839,0.99988,0.99945,0.99991,0.99972,0.99945,0.99866,0.99922,0.99953,0.99943,0.99945,0.00000
1.85000,0.00000,0.99809,0.99879,0.99863,0.99872,0.99862,0.99854,0.99947,0.99924,0.99938,0.99936,0.99905,0.99880,0.99902,0.99948,0.99923,0.99955,0.00000
1.86000,0.00000,0.99820,0.99848,0.99837,0.99851,0.99809,0.99849,0.99916,0.99887,0.99906,0.99885,0.99869,0.99832,0.99860,0.99958,0.99943,0.99950,0.00000
1.87000,0.00000,0.99835,0.99848,0.99858,0.99851,0.99883,0.99859,0.99911,0.99856,0.99880,0.99875,0.99844,0.99880,0.99860,0.99963,0.99938,0.99961,0.00000
1.88000,0.00000,0.99977,0.99916,0.99980,0.99866,1.00030,0.99958,0.99906,0.99882,0.99896,0.99880,0.99885,0.99914,0.99886,0.99968,0.99938,0.99945,0.00000
1.89000,0.00000,1.00210,1.00090,1.00149,1.00095,1.00130,1.00118,0.99957,0.99976,0.99991,0.99988,1.00067,1.00112,1.00057,0.99963,0.99938,0.99961,0.00000
1.90000,0.00000,1.00205,1.00169,1.00187,1.00201,1.00162,1.00180,1.00018,1.00060,1.00065,1.00065,1.00148,1.00204,1.00160,0.99948,0.99948,0.99950,0.00000
1.91000,0.00000,1.00058,1.00101,1.00049,1.00140,1.00030,1.00056,1.00049,1.00071,1.00092,1.00080,1.00138,1.00122,1.00124,0.99963,0.99943,0.99950,0.00000
1.92000,0.00000,0.99951,1.00016,0.99991,0.99983,0.99978,0.99989,1.00018,1.00034,1.00039,1.00034,1.00006,0.99987,1.00026,0.99948,0.99958,0.99940,0.00000
1.93000,0.00000,0.99885,0.99948,0.99922,0.99902,0.99935,0.99952,0.99988,0.99961,0.99996,0.99988,0.99935,0.99905,0.99948,0.99958,0.99948,0.99945,0.00000
1.94000,0.00000,0.99891,0.99921,0.99938,0.99912,0.99941,0.99932,0.99972,0.99961,0.99970,0.99983,0.99940,0.99914,0.99948,0.99953,0.99938,0.99955,0.00000
1.95000,0.00000,0.99865,0.99890,0.99869,0.99892,0.99867,0.99870,0.99967,0.99929,0.99954,0.99957,0.99910,0.99856,0.99917,0.99948,0.99943,0.99940,0.00000
1.96000,0.00000,0.99784,0.99853,0.99821,0.99841,0.99809,0.99833,0.99926,0.99903,0.99912,0.99921,0.99869,0.99823,0.99886,0.99953,0.99953,0.99955,0.00000
1.97000,0.00000,0.99987,0.99916,0.99964,0.99907,0.99967,0.99947,0.99932,0.99903,0.99906,0.99921,0.99895,0.99933,0.99917,0.99953,0.99948,0.99961,0.00000
1.98000,0.00000,1.00144,1.00043,1.00081,1.00059,1.00077,1.00056,0.99967,0.99950,0.99975,0.99957,1.00011,1.00083,1.00021,0.99948,0.99948,0.99955,0.00000
1.99000,0.00000,1.00236,1.00148,1.00187,1.00166,1.00183,1.00149,1.00003,1.00024,1.00055,1.00044,1.00123,1.00179,1.00129,0.99948,0.99938,0.99955,0.00000
2.00000,0.00000,1.00104,1.00111,1.00112,1.00135,1.00109,1.00113,1.00044,1.00060,1.00076,1.00060,1.00133,1.00122,1.00150,0.99942,0.99948,0.99945,0.00000
2.01000,0.00000,0.99972,1.00032,1.00022,1.00013,1.00009,1.00035,1.00034,1.00039,1.00071,1.00049,1.00062,1.00015,1.00067,0.99942,0.99948,0.99950,0.00000
2.02000,0.00000,0.99951,1.00016,0.99980,0.99968,0.99967,0.99978,1.00029,1.00008,1.00034,1.00029,0.99986,0.99958,1.00000,0.99958,0.99948,0.99940,0.00000
2.03000,0.00000,0.99891,0.99921,0.99901,0.99927,0.99883,0.99911,1.00003,0.99976,1.00012,0.99988,0.99971,0.99900,0.99953,0.99963,0.99938,0.99961,0.00000
2.04000,0.00000,0.99835,0.99890,0.99848,0.99907,0.99820,0.99870,0.99978,0.99961,0.99975,0.99972,0.99930,0.99895,0.99948,0.99958,0.99933,0.99961,0.00000
2.05000,0.00000,0.99774,0.99837,0.99816,0.99826,0.99825,0.99844,0.99932,0.99893,0.99901,0.99906,0.99849,0.99832,0.99840,0.99963,0.99943,0.99971,0.00000
2.06000,0.00000,0.99936,0.99890,0.99890,0.99866,0.99909,0.99906,0.99901,0.99882,0.99869,0.99890,0.99859,0.99919,0.99886,0.99948,0.99953,0.99955,0.00000
2.07000,0.00000,1.00109,0.99985,1.00038,0.99993,1.00046,1.00025,0.99916,0.99914,0.99912,0.99911,0.99930,1.00011,0.99948,0.99948,0.99943,0.99940,0.00000
2.08000,0.00000,1.00200,1.00106,1.00139,1.00105,1.00183,1.00102,0.99988,0.99987,1.00018,1.00019,1.00102,1.00141,1.00072,0.99958,0.99943,0.99940,0.00000
2.09000,0.00000,1.00134,1.00137,1.00123,1.00171,1.00088,1.00107,1.00039,1.00066,1.00081,1.00091,1.00153,1.00170,1.00160,0.99953,0.99938,0.99961,0.00000
2.10000,0.00000,0.99926,1.00027,0.99943,1.00029,0.99951,0.99994,1.00013,1.00060,1.00060,1.00049,1.00067,1.00001,1.00067,0.99958,0.99953,0.99966,0.00000
2.11000,0.00000,0.99972,0.99990,0.99996,0.99978,0.99941,0.99989,1.00008,1.00018,1.00028,1.00019,1.00001,0.99967,1.00010,0.99963,0.99948,0.99950,0.00000
2.12000,0.00000,1.00048,1.00022,1.00075,1.00013,1.00062,1.00082,0.99998,1.00008,1.00012,1.00013,0.99996,1.00025,1.00036,0.99937,0.99948,0.99961,0.00000
2.13000,0.00000,1.00033,1.00032,1.00049,1.00019,1.00041,1.00035,1.00008,1.00008,1.00023,1.00013,1.00006,1.00040,1.00031,0.99958,0.99948,0.99945,0.00000
2.14000,0.00000,0.99946,0.99985,0.99932,0.99993,0.99935,0.99942,1.00003,1.00003,1.00018,1.00013,1.00006,0.99972,1.00021,0.99942,0.99953,0.99950,0.00000
2.15000,0.00000,0.99779,0.99874,0.99848,0.99861,0.99851,0.99859,0.99967,0.99945,0.99959,0.99947,0.99910,0.99837,0.99907,0.99953,0.99953,0.99955,0.00000
2.16000,0.00000,0.99870,0.99885,0.99890,0.99892,0.99888,0.99875,0.99947,0.99919,0.99928,0.99926,0.99905,0.99866,0.99907,0.99968,0.99938,0.99945,0.00000
2.17000,0.00000,1.00104,1.00032,1.00123,1.00013,1.00146,1.00061,0.99978,0.99966,0.99975,0.99967,0.99986,1.00040,1.00010,0.99953,0.99943,0.99955,0.00000
2.18000,0.00000,1.00104,1.00095,1.00070,1.00120,1.00083,1.00051,1.00013,1.00039,1.00055,1.00060,1.00107,1.00097,1.00109,0.99953,0.99943,0.99950,0.00000
2.19000,0.00000,0.99962,1.00043,0.99991,1.00034,0.99946,1.00004,1.00034,1.00018,1.00055,1.00049,1.00052,1.00001,1.00052,0.99948,0.99948,0.99961,0.00000
2.20000,0.00000,0.99840,0.99932,0.99858,0.99927,0.99872,0.99895,0.99998,0.99955,0.99996,0.99978,0.99950,0.99914,0.99959,0.99953,0.99948,0.99955,0.00000
2.21000,0.00000,1.00038,0.99985,0.99975,0.99973,0.99993,0.99999,0.99983,0.99961,0.99981,0.99978,0.99950,0.99982,0.99974,0.99953,0.99958,0.99945,0.00000
2.22000,0.00000,1.00088,1.00080,1.00059,1.00095,1.00020,1.00045,1.00008,0.99992,1.00023,1.00024,1.00062,1.00112,1.00078,0.99958,0.99938,0.99961,0.00000
2.23000,0.00000,0.99916,0.99974,0.99954,0.99983,0.99941,0.99947,1.00003,0.99987,1.00002,1.00003,0.99991,0.99991,1.00000,0.99948,0.99943,0.99945,0.00000
2.24000,0.00000,0.99733,0.99848,0.99805,0.99801,0.99804,0.99802,0.99947,0.99914,0.99917,0.99921,0.99854,0.99818,0.99876,0.99953,0.99958,0.99950,0.00000
2.25000,0.00000,0.99896,0.99906,0.99911,0.99877,0.99930,0.99906,0.99932,0.99903,0.99896,0.99911,0.99890,0.99900,0.99907,0.99948,0.99943,0.99950,0.00000
2.26000,0.00000,1.00154,1.00064,1.00144,1.00090,1.00162,1.00107,0.99957,0.99976,0.99986,0.99972,1.00047,1.00097,1.00067,0.99948,0.99943,0.99950,0.00000
2.27000,0.00000,1.00104,1.00090,1.00107,1.00054,1.00083,1.00066,1.00008,1.00018,1.00028,1.00039,1.00052,1.00078,1.00072,0.99942,0.99943,0.99955,0.00000
2.28000,0.00000,0.99814,0.99948,0.99901,0.99907,0.99893,0.99926,0.99998,0.99976,1.00007,1.00008,0.99981,0.99905,0.99979,0.99948,0.99958,0.99955,0.00000
2.29000,0.00000,0.99703,0.99832,0.99768,0.99856,0.99741,0.99818,0.99957,0.99924,0.99938,0.99931,0.99890,0.99827,0.99891,0.99958,0.99948,0.99950,0.00000
2.30000,0.00000,0.99809,0.99890,0.99853,0.99917,0.99862,0.99854,0.99926,0.99914,0.99922,0.99926,0.99966,0.99919,0.99933,0.99963,0.99953,0.99934,0.00000
2.31000,0.00000,0.99992,0.99969,1.00001,0.99963,1.00020,0.99942,0.99967,0.99955,0.99975,0.99972,1.00001,0.99977,0.99979,0.99942,0.99938,0.99955,0.00000
2.32000,0.00000,0.99987,1.00000,0.99985,0.99993,0.99957,0.99958,0.99967,0.99971,0.99981,0.99978,1.00011,1.00015,1.00000,0.99948,0.99948,0.99945,0.00000
2.33000,0.00000,0.99799,0.99890,0.99895,0.99872,0.99893,0.99942,0.99921,0.99898,0.99912,0.99895,0.99854,0.99876,0.99891,0.99948,0.99938,0.99945,0.00000
2.34000,0.00000,0.99865,0.99874,0.99874,0.99856,0.99872,0.99890,0.99886,0.99856,0.99859,0.99854,0.99814,0.99890,0.99860,0.99953,0.99948,0.99945,0.00000
2.35000,0.00000,1.00159,1.00027,1.00091,0.99993,1.00077,1.00040,0.99921,0.99929,0.99954,0.99931,0.99986,1.00025,0.99984,0.99942,0.99943,0.99966,0.00000
2.36000,0.00000,1.00104,1.00085,1.00049,1.00135,1.00056,1.00025,0.99978,1.00003,1.00018,1.00013,1.00092,1.00102,1.00103,0.99953,0.99953,0.99945,0.00000
2.37000,0.00000,0.99916,1.00032,1.00012,1.00003,1.00009,1.00045,0.99993,1.00003,1.00044,1.00034,1.00062,1.00035,1.00057,0.99963,0.99943,0.99961,0.00000
2.38000,0.00000,0.99789,0.99890,0.99821,0.99907,0.99762,0.99823,0.99978,0.99955,0.99996,0.99972,0.99955,0.99856,0.99959,0.99948,0.99943,0.99940,0.00000
2.39000,0.00000,0.99789,0.99858,0.99821,0.99866,0.99825,0.99828,0.99921,0.99924,0.99922,0.99931,0.99905,0.99866,0.99891,0.99948,0.99943,0.99961,0.00000
2.40000,0.00000,1.00058,0.99990,1.00075,0.99963,1.00093,1.00025,0.99926,0.99924,0.99928,0.99931,0.99945,1.00035,0.99959,0.99948,0.99953,0.99945,0.00000
2.41000,0.00000,1.00073,1.00000,1.00081,0.99968,1.00046,1.00045,0.99942,0.99929,0.99933,0.99931,0.99905,1.00001,0.99964,0.99958,0.99943,0.99950,0.00000
2.42000,0.00000,0.99885,0.99953,0.99932,0.99968,0.99888,0.99926,0.99942,0.99961,0.99975,0.99972,0.99976,0.99958,0.99995,0.99953,0.99943,0.99955,0.00000
2.43000,0.00000,0.99784,0.99853,0.99826,0.99831,0.99825,0.99844,0.99926,0.99914,0.99906,0.99895,0.99874,0.99842,0.99881,0.99948,0.99943,0.99955,0.00000
2.44000,0.00000,0.99835,0.99853,0.99842,0.99856,0.99820,0.99849,0.99911,0.99872,0.99896,0.99906,0.99900,0.99842,0.99881,0.99963,0.99933,0.99955,0.00000
2.45000,0.00000,1.00073,1.00022,1.00081,0.99998,1.00088,1.00040,0.99926,0.99934,0.99954,0.99942,0.99986,1.00025,0.99990,0.99942,0.99938,0.99950,0.00000
2.46000,0.00000,1.00144,1.00122,1.00123,1.00181,1.00067,1.00082,1.00003,1.00024,1.00055,1.00034,1.00148,1.00175,1.00140,0.99942,0.99928,0.99955,0.00000
2.47000,0.00000,0.99911,1.00032,0.99969,1.00003,0.99967,0.99999,0.99983,0.99997,1.00039,1.00029,1.00062,0.99977,1.00031,0.99963,0.99933,0.99950,0.00000
2.48000,0.00000,0.99733,0.99848,0.99811,0.99806,0.99767,0.99839,0.99932,0.99908,0.99901,0.99911,0.99844,0.99847,0.99865,0.99958,0.99953,0.99950,0.00000
2.49000,0.00000,0.99835,0.99837,0.99842,0.99806,0.99841,0.99828,0.99901,0.99872,0.99875,0.99864,0.99834,0.99832,0.99850,0.99958,0.99938,0.99955,0.00000
2.50000,0.00000,1.00073,1.00027,1.00097,1.00059,1.00056,1.00061,0.99911,0.99924,0.99928,0.99942,0.99971,1.00088,1.00005,0.99958,0.99933,0.99940,0.00000
2.51000,0.00000,1.00109,1.00069,1.00102,1.00013,1.00077,1.00066,0.99952,0.99950,0.99959,0.99957,0.99966,1.00093,1.00010,0.99948,0.99948,0.99955,0.00000
2.52000,0.00000,0.99733,0.99869,0.99773,0.99861,0.99794,0.99813,0.99942,0.99919,0.99949,0.99936,0.99890,0.99818,0.99917,0.99953,0.99938,0.99955,0.00000
2.53000,0.00000,0.99677,0.99806,0.99773,0.99816,0.99778,0.99777,0.99906,0.99882,0.99890,0.99880,0.99849,0.99837,0.99845,0.99953,0.99948,0.99950,0.00000
2.54000,0.00000,0.99957,0.99906,0.99927,0.99897,0.99935,0.99906,0.99901,0.99887,0.99885,0.99890,0.99900,0.99929,0.99917,0.99958,0.99948,0.99950,0.00000
2.55000,0.00000,1.00205,1.00106,1.00149,1.00120,1.00151,1.00092,0.99972,0.99971,0.99975,0.99988,1.00062,1.00160,1.00067,0.99953,0.99943,0.99934,0.00000
2.56000,0.00000,1.00033,1.00101,1.00059,1.00100,1.00030,1.00087,0.99993,1.00029,1.00044,1.00055,1.00102,1.00073,1.00109,0.99958,0.99948,0.99955,0.00000
2.57000,0.00000,0.99723,0.99911,0.99826,0.99892,0.99794,0.99864,0.99972,0.99940,0.99949,0.99962,0.99910,0.99900,0.99953,0.99953,0.99943,0.99950,0.00000
2.58000,0.00000,0.99718,0.99800,0.99763,0.99775,0.99815,0.99813,0.99891,0.99861,0.99864,0.99875,0.99819,0.99794,0.99824,0.99948,0.99958,0.99945,0.00000
2.59000,0.00000,1.00048,0.99953,1.00012,0.99953,0.99999,0.99963,0.99906,0.99908,0.99906,0.99911,0.99915,0.99967,0.99943,0.99932,0.99948,0.99945,0.00000
2.60000,0.00000,1.00134,1.00116,1.00181,1.00145,1.00172,1.00138,0.99983,0.99997,1.00002,1.00008,1.00102,1.00155,1.00103,0.99963,0.99948,0.99950,0.00000
2.61000,0.00000,0.99850,0.99953,0.99927,0.99983,0.99857,0.99916,0.99967,0.99997,0.99996,0.99983,0.99981,0.99948,1.00015,0.99953,0.99953,0.99950,0.00000
2.62000,0.00000,0.99667,0.99806,0.99758,0.99740,0.99751,0.99818,0.99916,0.99877,0.99896,0.99870,0.99809,0.99741,0.99824,0.99953,0.99938,0.99945,0.00000
2.63000,0.00000,0.99759,0.99816,0.99853,0.99795,0.99909,0.99833,0.99896,0.99861,0.99875,0.99859,0.99834,0.99789,0.99840,0.99948,0.99943,0.99955,0.00000
2.64000,0.00000,1.00175,1.00074,1.00144,1.00095,1.00162,1.00076,0.99952,0.99966,0.99981,0.99962,1.00036,1.00131,1.00052,0.99948,0.99943,0.99945,0.00000
2.65000,0.00000,0.99977,1.00058,1.00022,1.00105,0.99999,1.00020,0.99988,1.00013,1.00039,1.00024,1.00087,1.00069,1.00093,0.99942,0.99933,0.99955,0.00000
2.66000,0.00000,0.99683,0.99858,0.99752,0.99872,0.99767,0.99797,0.99952,0.99945,0.99959,0.99957,0.99910,0.99823,0.99927,0.99948,0.99958,0.99955,0.00000
2.67000,0.00000,0.99820,0.99879,0.99863,0.99877,0.99851,0.99875,0.99901,0.99887,0.99885,0.99895,0.99905,0.99919,0.99886,0.99963,0.99943,0.99950,0.00000
2.68000,0.00000,1.00033,0.99953,1.00059,0.99902,1.00114,1.00009,0.99896,0.99882,0.99890,0.99895,0.99869,0.99943,0.99922,0.99942,0.99938,0.99950,0.00000
2.69000,0.00000,1.00012,1.00022,1.00075,1.00019,1.00083,1.00020,0.99942,0.99945,0.99949,0.99957,0.99981,1.00040,1.00021,0.99958,0.99948,0.99945,0.00000
2.70000,0.00000,0.99743,0.99900,0.99863,0.99821,0.99851,0.99880,0.99932,0.99908,0.99922,0.99921,0.99874,0.99861,0.99896,0.99953,0.99938,0.99961,0.00000
2.71000,0.00000,0.99515,0.99716,0.99604,0.99709,0.99636,0.99673,0.99880,0.99830,0.99859,0.99859,0.99783,0.99678,0.99793,0.99942,0.99938,0.99961,0.00000
2.72000,0.00000,0.99774,0.99774,0.99826,0.99785,0.99867,0.99813,0.99850,0.99819,0.99811,0.99808,0.99809,0.99808,0.99798,0.99953,0.99948,0.99955,0.00000
2.73000,0.00000,1.00139,1.00027,1.00123,1.00059,1.00109,1.00040,0.99886,0.99903,0.99906,0.99916,0.99981,1.00078,1.00010,0.99942,0.99943,0.99961,0.00000
2.74000,0.00000,1.00220,1.00185,1.00218,1.00201,1.00193,1.00185,0.99978,1.00013,1.00018,1.00019,1.00133,1.00242,1.00150,0.99958,0.99948,0.99950,0.00000
2.75000,0.00000,0.99860,0.99985,0.99885,0.99927,0.99872,0.99926,0.99972,0.99976,0.99991,0.99988,0.99945,0.99890,1.00000,0.99953,0.99943,0.99961,0.00000
2.76000,0.00000,0.99490,0.99706,0.99572,0.99689,0.99594,0.99663,0.99901,0.99861,0.99896,0.99864,0.99809,0.99620,0.99788,0.99953,0.99928,0.99955,0.00000
2.77000,0.00000,0.99627,0.99737,0.99747,0.99755,0.99804,0.99777,0.99855,0.99814,0.99822,0.99823,0.99783,0.99760,0.99788,0.99963,0.99943,0.99961,0.00000
2.78000,0.00000,1.00033,0.99964,1.00059,1.00049,1.00072,1.00009,0.99880,0.99887,0.99912,0.99921,0.99986,1.00064,0.99990,0.99953,0.99953,0.99961,0.00000
2.79000,0.00000,1.00139,1.00085,1.00149,1.00105,1.00093,1.00102,0.99937,0.99961,0.99959,0.99967,1.00011,1.00131,1.00078,0.99937,0.99943,0.99945,0.00000
2.80000,0.00000,0.99835,0.99943,0.99890,0.99927,0.99883,0.99911,0.99937,0.99934,0.99959,0.99942,0.99925,0.99914,0.99964,0.99953,0.99938,0.99940,0.00000
2.81000,0.00000,0.99799,0.99879,0.99906,0.99856,0.99888,0.99906,0.99906,0.99887,0.99890,0.99885,0.99844,0.99900,0.99881,0.99942,0.99948,0.99945,0.00000
2.82000,0.00000,0.99911,0.99890,0.99954,0.99806,0.99967,0.99937,0.99880,0.99866,0.99869,0.99864,0.99824,0.99818,0.99855,0.99958,0.99943,0.99961,0.00000
2.83000,0.00000,0.99936,0.99958,0.99959,0.99998,0.99978,0.99926,0.99921,0.99924,0.99954,0.99942,1.00011,0.99953,1.00000,0.99948,0.99928,0.99950,0.00000
2.84000,0.00000,0.99855,0.99937,0.99964,0.99846,0.99946,0.99937,0.99911,0.99908,0.99928,0.99921,0.99885,0.99900,0.99907,0.99942,0.99948,0.99955,0.00000
2.85000,0.00000,0.99809,0.99858,0.99784,0.99826,0.99741,0.99823,0.99906,0.99882,0.99896,0.99890,0.99864,0.99803,0.99871,0.99963,0.99948,0.99940,0.00000
2.86000,0.00000,0.99759,0.99821,0.99848,0.99770,0.99794,0.99854,0.99865,0.99835,0.99848,0.99844,0.99783,0.99770,0.99834,0.99948,0.99938,0.99950,0.00000
